,transaction_id,customer_Id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,Age_cmde,Age_cat,age_generation
195,88990481317,273646,2014-10-02,5,3,1,239,25.095,264.095,MBR,Electronics,Computers,1989-08-06,F,3.0,25,10-25,Gen. Z - [1995-2010]
196,85157626424,271384,2014-10-02,3,2,2,447,93.87,987.87,e-Shop,Footwear,Women,1980-03-25,M,9.0,34,26-40,Gen. Y - [1980-1994]
197,64586839639,269225,2014-10-02,4,2,4,813,341.46,3593.46,TeleShop,Footwear,Kids,1987-11-10,M,9.0,26,26-40,Gen. Y - [1980-1994]
198,97048148140,268101,2014-10-02,4,3,4,1456,611.52,6435.52,Flagship store,Electronics,Mobiles,1972-06-25,M,3.0,42,41-60,Gen. X - [1960-1979]
199,80632003085,268801,2014-10-02,10,6,4,857,359.94,3787.94,e-Shop,Home and kitchen,Kitchen,1977-04-01,M,7.0,37,26-40,Gen. Y - [1980-1994]
200,80509578375,273454,2014-10-02,8,3,3,771,242.865,2555.865,e-Shop,Electronics,Personal Appliances,1984-04-12,F,3.0,30,26-40,Gen. Y - [1980-1994]
201,45988245637,270375,2014-09-02,10,5,3,970,305.55,3215.55,e-Shop,Books,Non-Fiction,1980-11-07,M,5.0,33,26-40,Gen. Y - [1980-1994]
203,62539388511,271683,2014-09-02,1,2,3,77,24.255,255.255,e-Shop,Footwear,Mens,1975-01-08,M,2.0,39,26-40,Gen. Y - [1980-1994]
204,40251543872,270018,2014-09-02,4,1,1,1149,120.645,1269.645,e-Shop,Clothing,Mens,1976-03-11,M,6.0,38,26-40,Gen. Y - [1980-1994]
205,23333535918,267067,2014-09-02,7,5,2,306,64.26,676.26,e-Shop,Books,Fiction,1991-01-11,M,5.0,23,10-25,Gen. Z - [1995-2010]
207,4346259881,269947,2014-09-02,8,3,5,857,449.925,4734.925,TeleShop,Electronics,Personal Appliances,1985-05-24,F,9.0,29,26-40,Gen. Y - [1980-1994]
208,39579115484,267463,2014-09-02,10,3,3,815,256.725,2701.725,MBR,Electronics,Audio and video,1971-04-22,F,4.0,43,41-60,Gen. X - [1960-1979]
209,7038716135,272172,2014-09-02,7,5,3,519,163.485,1720.485,e-Shop,Books,Fiction,1975-09-17,M,10.0,38,26-40,Gen. Y - [1980-1994]
210,33587223995,267662,2014-09-02,12,5,2,334,70.14,738.14,e-Shop,Books,Academic,1976-05-19,F,8.0,38,26-40,Gen. Y - [1980-1994]
211,8378457026,273358,2014-09-02,10,3,5,494,259.35,2729.35,e-Shop,Electronics,Audio and video,1971-04-25,F,8.0,43,41-60,Gen. X - [1960-1979]
212,37044229807,269776,2014-09-02,4,4,1,613,64.365,677.365,e-Shop,Bags,Women,1979-04-08,F,3.0,35,26-40,Gen. Y - [1980-1994]
214,75768838702,269808,2014-09-02,5,3,3,1381,435.015,4578.015,TeleShop,Electronics,Computers,1975-01-06,M,9.0,39,26-40,Gen. Y - [1980-1994]
215,72558029032,267467,2014-09-02,1,4,4,611,256.62,2700.62,Flagship store,Bags,Mens,1991-10-01,M,9.0,22,10-25,Gen. Z - [1995-2010]
216,83012826863,272365,2014-09-02,11,5,4,825,346.5,3646.5,MBR,Books,Children,1983-05-19,F,9.0,31,26-40,Gen. Y - [1980-1994]
217,78615435064,270111,2014-09-02,4,3,2,1069,224.49,2362.49,Flagship store,Electronics,Mobiles,1989-10-14,F,7.0,24,10-25,Gen. Z - [1995-2010]
218,65766709899,266843,2014-09-02,2,6,5,934,490.35,5160.35,TeleShop,Home and kitchen,Furnishing,1987-02-01,F,5.0,27,26-40,Gen. Y - [1980-1994]
219,88707635548,267754,2014-09-02,4,2,1,257,26.985,283.985,e-Shop,Footwear,Kids,1983-08-03,M,2.0,31,26-40,Gen. Y - [1980-1994]
220,86159101262,270240,2014-09-02,12,5,3,680,214.2,2254.2,e-Shop,Books,Academic,1988-07-12,M,1.0,26,26-40,Gen. Y - [1980-1994]
222,1255149551,268364,2014-08-02,12,5,1,495,51.975,546.975,TeleShop,Books,Academic,1974-04-09,M,9.0,40,26-40,Gen. Y - [1980-1994]
223,364208039,271694,2014-08-02,3,5,3,935,294.525,3099.525,e-Shop,Books,Comics,1977-12-02,F,10.0,36,26-40,Gen. Y - [1980-1994]
224,13264686077,273267,2014-08-02,4,2,4,1177,494.34,5202.34,e-Shop,Footwear,Kids,1988-04-20,F,7.0,26,26-40,Gen. Y - [1980-1994]
225,28977973301,273368,2014-08-02,12,6,5,627,329.175,3464.175,MBR,Home and kitchen,Tools,1989-03-10,F,4.0,25,10-25,Gen. Z - [1995-2010]
226,60419542443,273598,2014-08-02,12,5,2,849,178.29,1876.29,e-Shop,Books,Academic,1982-03-27,M,9.0,32,26-40,Gen. Y - [1980-1994]
227,38646806488,273353,2014-08-02,11,6,2,787,165.27,1739.27,e-Shop,Home and kitchen,Bath,1970-07-10,F,4.0,44,41-60,Gen. X - [1960-1979]
228,6002148986,268402,2014-08-02,10,3,3,537,169.155,1780.155,Flagship store,Electronics,Audio and video,1989-05-23,F,9.0,25,10-25,Gen. Z - [1995-2010]
229,14834552371,274650,2014-08-02,12,5,1,498,52.29,550.29,Flagship store,Books,Academic,1986-04-12,M,1.0,28,26-40,Gen. Y - [1980-1994]
230,24352273509,273140,2014-08-02,4,4,5,621,326.025,3431.025,e-Shop,Bags,Women,1980-09-13,F,2.0,33,26-40,Gen. Y - [1980-1994]
231,17363351082,267926,2014-08-02,2,6,1,1398,146.79,1544.79,MBR,Home and kitchen,Furnishing,1985-06-18,M,3.0,29,26-40,Gen. Y - [1980-1994]
232,61981174638,272143,2014-08-02,4,4,2,615,129.15,1359.15,TeleShop,Bags,Women,1992-10-28,F,3.0,21,10-25,Gen. Z - [1995-2010]
233,90855483222,274895,2014-08-02,5,3,1,372,39.06,411.06,Flagship store,Electronics,Computers,1974-01-16,F,9.0,40,26-40,Gen. Y - [1980-1994]
234,68620999310,273660,2014-08-02,4,3,4,1202,504.84,5312.84,e-Shop,Electronics,Mobiles,1975-05-05,M,10.0,39,26-40,Gen. Y - [1980-1994]
235,90375459981,269269,2014-08-02,4,3,4,232,97.44,1025.44,e-Shop,Electronics,Mobiles,1981-04-02,M,1.0,33,26-40,Gen. Y - [1980-1994]
236,76880074300,275227,2014-08-02,10,5,3,298,93.87,987.87,MBR,Books,Non-Fiction,1989-09-23,M,4.0,24,10-25,Gen. Z - [1995-2010]
238,93495212754,269950,2014-08-02,12,5,2,646,135.66,1427.66,Flagship store,Books,Academic,1979-10-17,M,2.0,34,26-40,Gen. Y - [1980-1994]
239,93868053857,270042,2014-08-02,10,3,5,1393,731.325,7696.325,e-Shop,Electronics,Audio and video,1986-06-19,F,5.0,28,26-40,Gen. Y - [1980-1994]
241,45033226236,274250,2014-07-02,1,4,2,1326,278.46,2930.46,e-Shop,Bags,Mens,1974-06-20,M,2.0,40,26-40,Gen. Y - [1980-1994]
243,39489465631,275082,2014-07-02,10,6,2,403,84.63,890.63,MBR,Home and kitchen,Kitchen,1972-11-07,M,9.0,41,41-60,Gen. X - [1960-1979]
244,41870403334,273965,2014-07-02,1,4,5,510,267.75,2817.75,e-Shop,Bags,Mens,1986-06-29,F,1.0,28,26-40,Gen. Y - [1980-1994]
245,57797450946,272395,2014-07-02,12,6,5,80,42.0,442.0,Flagship store,Home and kitchen,Tools,1978-01-23,M,4.0,36,26-40,Gen. Y - [1980-1994]
247,54468563132,270773,2014-07-02,1,2,1,949,99.645,1048.645,e-Shop,Footwear,Mens,1989-01-09,F,7.0,25,10-25,Gen. Z - [1995-2010]
248,15209954032,267704,2014-07-02,10,6,4,784,329.28,3465.28,e-Shop,Home and kitchen,Kitchen,1983-07-22,M,6.0,30,26-40,Gen. Y - [1980-1994]
249,7699070022,268670,2014-07-02,1,2,1,1183,124.215,1307.215,e-Shop,Footwear,Mens,1971-01-04,M,9.0,43,41-60,Gen. X - [1960-1979]
250,54730601969,274917,2014-07-02,1,1,5,102,53.55,563.55,e-Shop,Clothing,Women,1983-05-22,F,6.0,31,26-40,Gen. Y - [1980-1994]
251,52050513659,272985,2014-07-02,4,2,3,1389,437.535,4604.535,e-Shop,Footwear,Kids,1988-12-03,F,10.0,25,10-25,Gen. Z - [1995-2010]
252,34021802745,271577,2014-07-02,3,1,4,1247,523.74,5511.74,Flagship store,Clothing,Kids,1977-03-09,M,5.0,37,26-40,Gen. Y - [1980-1994]
253,59849740275,270405,2014-07-02,3,5,5,260,136.5,1436.5,TeleShop,Books,Comics,1977-05-11,M,10.0,37,26-40,Gen. Y - [1980-1994]
254,27835361772,273083,2014-07-02,3,1,4,1141,479.22,5043.22,e-Shop,Clothing,Kids,1987-06-24,F,10.0,27,26-40,Gen. Y - [1980-1994]
255,33904181275,272874,2014-07-02,12,5,5,556,291.9,3071.9,e-Shop,Books,Academic,1971-02-15,F,1.0,43,41-60,Gen. X - [1960-1979]
256,3030817826,269741,2014-07-02,5,3,1,493,51.765,544.765,e-Shop,Electronics,Computers,1992-01-21,M,6.0,22,10-25,Gen. Z - [1995-2010]
259,77738613519,275104,2014-07-02,10,5,4,1219,511.98,5387.98,e-Shop,Books,Non-Fiction,1971-08-18,M,3.0,42,41-60,Gen. X - [1960-1979]
261,90027428071,275056,2014-07-02,4,1,2,401,84.21,886.21,TeleShop,Clothing,Mens,1985-05-12,M,5.0,29,26-40,Gen. Y - [1980-1994]
263,70614471898,274772,2014-07-02,3,1,5,163,85.575,900.575,TeleShop,Clothing,Kids,1974-05-08,M,10.0,40,26-40,Gen. Y - [1980-1994]
265,85541056281,273367,2014-07-02,8,3,5,303,159.075,1674.075,MBR,Electronics,Personal Appliances,1984-01-05,F,1.0,30,26-40,Gen. Y - [1980-1994]
266,52563546033,270178,2014-06-02,9,3,5,733,384.825,4049.825,TeleShop,Electronics,Cameras,1975-09-17,M,10.0,38,26-40,Gen. Y - [1980-1994]
267,28640836748,269049,2014-06-02,3,1,5,1293,678.825,7143.825,Flagship store,Clothing,Kids,1986-06-28,M,9.0,27,26-40,Gen. Y - [1980-1994]
268,21165396469,271101,2014-06-02,11,6,4,427,179.34,1887.34,TeleShop,Home and kitchen,Bath,1984-09-03,F,1.0,29,26-40,Gen. Y - [1980-1994]
269,61647375755,271935,2014-06-02,3,2,2,282,59.22,623.22,Flagship store,Footwear,Women,1970-03-26,M,5.0,44,41-60,Gen. X - [1960-1979]
270,22635337610,273863,2014-06-02,10,5,2,1137,238.77,2512.77,TeleShop,Books,Non-Fiction,1972-01-23,F,6.0,42,41-60,Gen. X - [1960-1979]
271,61800180485,273363,2014-06-02,3,2,3,575,181.125,1906.125,TeleShop,Footwear,Women,1991-09-22,M,7.0,22,10-25,Gen. Z - [1995-2010]
272,28010239247,273871,2014-06-02,2,6,4,897,376.74,3964.74,MBR,Home and kitchen,Furnishing,1970-03-29,M,7.0,44,41-60,Gen. X - [1960-1979]
273,32722184372,269527,2014-06-02,10,5,1,688,72.24,760.24,e-Shop,Books,Non-Fiction,1975-08-24,M,9.0,38,26-40,Gen. Y - [1980-1994]
274,10535054637,273221,2014-06-02,6,5,4,1145,480.9,5060.9,TeleShop,Books,DIY,1989-03-12,F,1.0,25,10-25,Gen. Z - [1995-2010]
275,9107602878,266900,2014-06-02,3,1,2,666,139.86,1471.86,Flagship store,Clothing,Kids,1988-10-27,M,9.0,25,10-25,Gen. Z - [1995-2010]
276,33661068980,273651,2014-06-02,11,5,1,707,74.235,781.235,e-Shop,Books,Children,1982-12-04,M,7.0,31,26-40,Gen. Y - [1980-1994]
277,8890120338,272794,2014-06-02,10,5,1,615,64.575,679.575,e-Shop,Books,Non-Fiction,1977-03-27,F,6.0,37,26-40,Gen. Y - [1980-1994]
278,56624369341,270072,2014-06-02,6,5,1,428,44.94,472.94,Flagship store,Books,DIY,1979-08-22,F,7.0,34,26-40,Gen. Y - [1980-1994]
279,57234040200,272816,2014-06-02,7,5,5,1477,775.425,8160.425,MBR,Books,Fiction,1991-10-14,M,4.0,22,10-25,Gen. Z - [1995-2010]
280,91565824523,267833,2014-06-02,12,6,2,571,119.91,1261.91,e-Shop,Home and kitchen,Tools,1988-05-12,F,8.0,26,26-40,Gen. Y - [1980-1994]
281,78935183480,275010,2014-06-02,3,1,2,1262,265.02,2789.02,e-Shop,Clothing,Kids,1975-04-27,M,8.0,39,26-40,Gen. Y - [1980-1994]
282,80187350207,269221,2014-06-02,11,5,1,497,52.185,549.185,e-Shop,Books,Children,1982-12-13,F,10.0,31,26-40,Gen. Y - [1980-1994]
283,71352894214,269787,2014-06-02,3,5,1,96,10.08,106.08,Flagship store,Books,Comics,1977-05-27,M,4.0,37,26-40,Gen. Y - [1980-1994]
284,77645508568,275134,2014-06-02,10,5,3,1052,331.38,3487.38,Flagship store,Books,Non-Fiction,1970-02-09,F,8.0,44,41-60,Gen. X - [1960-1979]
285,81111550420,274369,2014-06-02,10,6,5,1335,700.875,7375.875,MBR,Home and kitchen,Kitchen,1973-03-14,F,9.0,41,41-60,Gen. X - [1960-1979]
287,51473331806,267794,2014-05-02,1,1,3,292,91.98,967.98,TeleShop,Clothing,Women,1990-07-02,F,1.0,23,10-25,Gen. Z - [1995-2010]
288,14735497960,270253,2014-05-02,4,1,1,225,23.625,248.625,TeleShop,Clothing,Mens,1985-12-28,M,5.0,28,26-40,Gen. Y - [1980-1994]
289,16495297625,270148,2014-05-02,5,3,4,998,419.16,4411.16,Flagship store,Electronics,Computers,1979-08-03,M,1.0,34,26-40,Gen. Y - [1980-1994]
290,41451156208,272672,2014-05-02,1,2,2,269,56.49,594.49,Flagship store,Footwear,Mens,1971-05-05,F,10.0,43,41-60,Gen. X - [1960-1979]
292,46654312080,271152,2014-05-02,3,5,2,1106,232.26,2444.26,e-Shop,Books,Comics,1979-12-06,M,8.0,34,26-40,Gen. Y - [1980-1994]
293,34370573493,269370,2014-05-02,9,3,2,83,17.43,183.43,MBR,Electronics,Cameras,1987-12-03,F,6.0,26,26-40,Gen. Y - [1980-1994]
294,33588407342,271494,2014-05-02,3,5,4,559,234.78,2470.78,e-Shop,Books,Comics,1979-08-05,M,7.0,34,26-40,Gen. Y - [1980-1994]
295,46019709226,272852,2014-05-02,11,5,1,882,92.61,974.61,TeleShop,Books,Children,1972-07-18,F,10.0,41,41-60,Gen. X - [1960-1979]
298,78340008725,273096,2014-05-02,2,6,2,598,125.58,1321.58,MBR,Home and kitchen,Furnishing,1975-05-12,F,5.0,39,26-40,Gen. Y - [1980-1994]
300,67958065319,270714,2014-05-02,12,6,2,306,64.26,676.26,e-Shop,Home and kitchen,Tools,1984-03-20,M,8.0,30,26-40,Gen. Y - [1980-1994]
303,21306057166,269711,2014-04-02,6,5,1,207,21.735,228.735,TeleShop,Books,DIY,1974-03-13,F,6.0,40,26-40,Gen. Y - [1980-1994]
304,38796532648,268931,2014-04-02,4,3,5,1076,564.9,5944.9,Flagship store,Electronics,Mobiles,1987-10-19,F,1.0,26,26-40,Gen. Y - [1980-1994]
305,51203180395,270481,2014-04-02,2,6,1,1044,109.62,1153.62,Flagship store,Home and kitchen,Furnishing,1988-11-10,M,7.0,25,10-25,Gen. Z - [1995-2010]
306,1278547891,270252,2014-04-02,1,4,2,1477,310.17,3264.17,e-Shop,Bags,Mens,1971-02-03,M,5.0,43,41-60,Gen. X - [1960-1979]
307,32815955218,275225,2014-04-02,10,3,4,370,155.4,1635.4,MBR,Electronics,Audio and video,1978-11-15,M,1.0,35,26-40,Gen. Y - [1980-1994]
308,6522235782,269285,2014-04-02,3,1,3,907,285.705,3006.705,e-Shop,Clothing,Kids,1974-04-02,F,7.0,40,26-40,Gen. Y - [1980-1994]
311,61686001091,275196,2014-04-02,1,4,5,1156,606.9,6386.9,MBR,Bags,Mens,1986-06-04,F,3.0,27,26-40,Gen. Y - [1980-1994]
312,59263063850,272795,2014-04-02,11,6,3,496,156.24,1644.24,e-Shop,Home and kitchen,Bath,1970-04-22,M,1.0,43,41-60,Gen. X - [1960-1979]
316,96960790073,273836,2014-04-02,4,4,2,663,139.23,1465.23,MBR,Bags,Women,1983-05-04,M,10.0,30,26-40,Gen. Y - [1980-1994]
317,33506637829,271012,2014-03-02,12,5,5,799,419.475,4414.475,e-Shop,Books,Academic,1972-02-20,F,10.0,42,41-60,Gen. X - [1960-1979]
318,27482838740,268569,2014-03-02,4,3,4,844,354.48,3730.48,MBR,Electronics,Mobiles,1987-02-09,M,4.0,27,26-40,Gen. Y - [1980-1994]
319,22828723502,272596,2014-03-02,4,1,4,240,100.8,1060.8,e-Shop,Clothing,Mens,1975-12-25,M,5.0,38,26-40,Gen. Y - [1980-1994]
320,19238160624,268057,2014-03-02,4,2,2,667,140.07,1474.07,MBR,Footwear,Kids,1992-03-02,F,1.0,22,10-25,Gen. Z - [1995-2010]
321,44279555583,270455,2014-03-02,4,1,3,1190,374.85,3944.85,MBR,Clothing,Mens,1986-10-12,F,6.0,27,26-40,Gen. Y - [1980-1994]
322,26657504316,271288,2014-03-02,7,5,1,1051,110.355,1161.355,Flagship store,Books,Fiction,1991-02-25,F,3.0,23,10-25,Gen. Z - [1995-2010]
324,36980780606,269537,2014-03-02,5,3,4,859,360.78,3796.78,e-Shop,Electronics,Computers,1988-10-13,F,5.0,25,10-25,Gen. Z - [1995-2010]
325,49910782959,275088,2014-03-02,10,6,5,1158,607.95,6397.95,MBR,Home and kitchen,Kitchen,1972-06-23,F,2.0,41,41-60,Gen. X - [1960-1979]
326,49866131360,268571,2014-03-02,10,6,3,1195,376.425,3961.425,e-Shop,Home and kitchen,Kitchen,1982-05-25,F,2.0,31,26-40,Gen. Y - [1980-1994]
327,6194846096,270044,2014-03-02,8,3,5,309,162.225,1707.225,Flagship store,Electronics,Personal Appliances,1985-12-02,M,6.0,28,26-40,Gen. Y - [1980-1994]
328,40128462174,273020,2014-03-02,1,2,2,1362,286.02,3010.02,e-Shop,Footwear,Mens,1981-02-10,M,5.0,33,26-40,Gen. Y - [1980-1994]
329,46405253470,271583,2014-03-02,6,5,3,509,160.335,1687.335,e-Shop,Books,DIY,1985-10-25,F,5.0,28,26-40,Gen. Y - [1980-1994]
330,41630872980,269697,2014-03-02,8,3,5,1163,610.575,6425.575,TeleShop,Electronics,Personal Appliances,1991-03-17,F,7.0,22,10-25,Gen. Z - [1995-2010]
331,17188218954,274479,2014-03-02,3,2,2,501,105.21,1107.21,Flagship store,Footwear,Women,1989-02-21,M,3.0,25,10-25,Gen. Z - [1995-2010]
332,15299506861,274982,2014-03-02,11,5,1,548,57.54,605.54,e-Shop,Books,Children,1974-10-05,M,8.0,39,26-40,Gen. Y - [1980-1994]
333,39269527891,274811,2014-03-02,4,3,5,1376,722.4,7602.4,e-Shop,Electronics,Mobiles,1980-04-20,F,1.0,33,26-40,Gen. Y - [1980-1994]
334,4144418176,274554,2014-03-02,11,5,4,995,417.9,4397.9,e-Shop,Books,Children,1973-03-11,F,7.0,41,41-60,Gen. X - [1960-1979]
335,39331157930,273081,2014-03-02,8,3,3,905,285.075,3000.075,e-Shop,Electronics,Personal Appliances,1991-05-03,M,1.0,22,10-25,Gen. Z - [1995-2010]
336,4295223327,272031,2014-03-02,9,3,4,527,221.34,2329.34,Flagship store,Electronics,Cameras,1982-04-13,F,1.0,31,26-40,Gen. Y - [1980-1994]
338,91386723763,269188,2014-03-02,8,3,3,736,231.84,2439.84,TeleShop,Electronics,Personal Appliances,1976-04-02,F,2.0,37,26-40,Gen. Y - [1980-1994]
339,69697587133,267045,2014-03-02,6,5,5,467,245.175,2580.175,e-Shop,Books,DIY,1989-05-02,M,8.0,24,10-25,Gen. Z - [1995-2010]
340,96260208601,271379,2014-03-02,1,2,4,221,92.82,976.82,MBR,Footwear,Mens,1986-09-22,M,7.0,27,26-40,Gen. Y - [1980-1994]
341,74761759329,267464,2014-03-02,4,2,1,930,97.65,1027.65,TeleShop,Footwear,Kids,1977-05-16,F,3.0,36,26-40,Gen. Y - [1980-1994]
344,97988621875,274923,2014-03-02,7,5,3,837,263.655,2774.655,e-Shop,Books,Fiction,1987-08-09,M,8.0,26,26-40,Gen. Y - [1980-1994]
346,75739743151,271426,2014-03-02,10,5,1,1119,117.495,1236.495,Flagship store,Books,Non-Fiction,1979-09-27,M,4.0,34,26-40,Gen. Y - [1980-1994]
347,92912620218,273184,2014-03-02,3,1,1,1034,108.57,1142.57,e-Shop,Clothing,Kids,1984-11-21,F,2.0,29,26-40,Gen. Y - [1980-1994]
348,32254231201,274148,2014-02-02,4,1,2,135,28.35,298.35,Flagship store,Clothing,Mens,1986-12-03,F,10.0,27,26-40,Gen. Y - [1980-1994]
349,44712169710,268835,2014-02-02,2,6,1,1132,118.86,1250.86,MBR,Home and kitchen,Furnishing,1986-06-23,M,1.0,27,26-40,Gen. Y - [1980-1994]
350,11824708239,274999,2014-02-02,1,1,1,1430,150.15,1580.15,e-Shop,Clothing,Women,1984-03-19,M,5.0,29,26-40,Gen. Y - [1980-1994]
351,2308796520,271367,2014-02-02,12,5,1,181,19.005,200.005,e-Shop,Books,Academic,1980-09-01,F,9.0,33,26-40,Gen. Y - [1980-1994]
352,56705966619,274984,2014-02-02,12,5,4,631,265.02,2789.02,MBR,Books,Academic,1988-03-15,F,5.0,25,10-25,Gen. Z - [1995-2010]
353,54450927619,271534,2014-02-02,1,1,4,172,72.24,760.24,e-Shop,Clothing,Women,1979-05-04,M,4.0,34,26-40,Gen. Y - [1980-1994]
356,28026773569,268855,2014-02-02,11,5,5,476,249.9,2629.9,MBR,Books,Children,1992-09-25,M,4.0,21,10-25,Gen. Z - [1995-2010]
358,12521530918,269259,2014-02-02,1,4,4,1424,598.08,6294.08,e-Shop,Bags,Mens,1973-05-14,F,7.0,40,26-40,Gen. Y - [1980-1994]
359,27554857220,268635,2014-02-02,3,5,1,705,74.025,779.025,MBR,Books,Comics,1970-01-11,M,4.0,44,41-60,Gen. X - [1960-1979]
360,23061342609,267265,2014-02-02,2,6,5,1469,771.225,8116.225,TeleShop,Home and kitchen,Furnishing,1991-09-14,F,5.0,22,10-25,Gen. Z - [1995-2010]
361,46014921346,268171,2014-02-02,10,5,2,1275,267.75,2817.75,Flagship store,Books,Non-Fiction,1972-12-22,M,3.0,41,41-60,Gen. X - [1960-1979]
362,10234543774,268164,2014-02-02,1,4,4,526,220.92,2324.92,MBR,Bags,Mens,1987-10-29,M,2.0,26,26-40,Gen. Y - [1980-1994]
363,58350344910,266820,2014-02-02,10,6,1,447,46.935,493.935,Flagship store,Home and kitchen,Kitchen,1978-04-16,F,5.0,35,26-40,Gen. Y - [1980-1994]
364,84926678995,267489,2014-02-02,3,2,2,354,74.34,782.34,MBR,Footwear,Women,1990-06-21,F,7.0,23,10-25,Gen. Z - [1995-2010]
365,79846979351,270050,2014-02-02,12,5,5,197,103.425,1088.425,e-Shop,Books,Academic,1979-09-09,F,1.0,34,26-40,Gen. Y - [1980-1994]
367,52287442334,270213,2014-01-02,3,1,1,834,87.57,921.57,MBR,Clothing,Kids,1987-11-06,F,10.0,26,26-40,Gen. Y - [1980-1994]
371,11640587371,274653,2014-01-02,5,3,1,978,102.69,1080.69,e-Shop,Electronics,Computers,1972-05-26,M,8.0,41,41-60,Gen. X - [1960-1979]
372,1061032496,272607,2014-01-02,9,3,5,924,485.1,5105.1,MBR,Electronics,Cameras,1989-02-03,F,1.0,24,10-25,Gen. Z - [1995-2010]
374,23986203278,271986,2014-01-02,9,3,3,1128,355.32,3739.32,e-Shop,Electronics,Cameras,1983-08-22,F,10.0,30,26-40,Gen. Y - [1980-1994]
375,77992614666,267734,2014-01-02,4,2,4,1124,472.08,4968.08,e-Shop,Footwear,Kids,1977-04-28,F,4.0,36,26-40,Gen. Y - [1980-1994]
376,95849732397,271328,2014-01-02,4,1,2,841,176.61,1858.61,MBR,Clothing,Mens,1989-09-17,M,8.0,24,10-25,Gen. Z - [1995-2010]
377,82379417230,269090,2014-01-02,1,1,1,615,64.575,679.575,Flagship store,Clothing,Women,1978-08-14,M,7.0,35,26-40,Gen. Y - [1980-1994]
378,82547296361,267651,2014-01-02,2,6,5,737,386.925,4071.925,MBR,Home and kitchen,Furnishing,1991-04-20,F,1.0,22,10-25,Gen. Z - [1995-2010]
379,92368680425,273271,2014-01-02,10,6,4,775,325.5,3425.5,MBR,Home and kitchen,Kitchen,1989-08-11,F,3.0,24,10-25,Gen. Z - [1995-2010]
380,76021787833,269476,2014-01-02,4,1,2,418,87.78,923.78,e-Shop,Clothing,Mens,1976-03-06,M,1.0,37,26-40,Gen. Y - [1980-1994]
381,99362089069,272675,2014-01-02,2,6,4,1168,490.56,5162.56,e-Shop,Home and kitchen,Furnishing,1991-09-11,F,4.0,22,10-25,Gen. Z - [1995-2010]
382,85730195332,271596,2014-01-02,9,3,4,549,230.58,2426.58,e-Shop,Electronics,Cameras,1972-11-29,F,9.0,41,41-60,Gen. X - [1960-1979]
383,16390149843,274799,2014-01-31,12,6,5,1476,774.9,8154.9,MBR,Home and kitchen,Tools,1991-10-08,F,10.0,22,10-25,Gen. Z - [1995-2010]
384,61655584546,274587,2014-01-31,6,5,4,461,193.62,2037.62,Flagship store,Books,DIY,1982-06-12,M,8.0,31,26-40,Gen. Y - [1980-1994]
385,60138593216,270888,2014-01-31,4,4,3,827,260.505,2741.505,e-Shop,Bags,Women,1988-05-02,F,4.0,25,10-25,Gen. Z - [1995-2010]
386,12315701321,268516,2014-01-31,7,5,3,762,240.03,2526.03,e-Shop,Books,Fiction,1983-09-22,F,10.0,30,26-40,Gen. Y - [1980-1994]
387,37900856424,272463,2014-01-31,4,3,4,1224,514.08,5410.08,MBR,Electronics,Mobiles,1986-01-21,F,7.0,28,26-40,Gen. Y - [1980-1994]
388,33656527085,273167,2014-01-31,4,4,2,1085,227.85,2397.85,e-Shop,Bags,Women,1972-05-17,M,9.0,41,41-60,Gen. X - [1960-1979]
389,22826695874,270949,2014-01-31,1,1,4,1481,622.02,6546.02,e-Shop,Clothing,Women,1990-09-12,M,9.0,23,10-25,Gen. Z - [1995-2010]
390,54552813204,271974,2014-01-31,10,3,5,1141,599.025,6304.025,e-Shop,Electronics,Audio and video,1986-05-14,F,4.0,27,26-40,Gen. Y - [1980-1994]
391,6472413088,272105,2014-01-31,11,6,2,476,99.96,1051.96,e-Shop,Home and kitchen,Bath,1974-10-07,F,7.0,39,26-40,Gen. Y - [1980-1994]
392,58623171425,269732,2014-01-31,2,6,3,461,145.215,1528.215,TeleShop,Home and kitchen,Furnishing,1982-02-06,M,2.0,32,26-40,Gen. Y - [1980-1994]
393,53323992234,273271,2014-01-31,3,1,5,376,197.4,2077.4,TeleShop,Clothing,Kids,1989-08-11,F,3.0,24,10-25,Gen. Z - [1995-2010]
394,27205845162,267858,2014-01-31,7,5,4,1145,480.9,5060.9,e-Shop,Books,Fiction,1992-12-07,F,6.0,21,10-25,Gen. Z - [1995-2010]
395,80295560781,274331,2014-01-31,6,5,4,147,61.74,649.74,MBR,Books,DIY,1989-11-01,M,1.0,24,10-25,Gen. Z - [1995-2010]
396,66476158995,270580,2014-01-31,4,3,4,1472,618.24,6506.24,TeleShop,Electronics,Mobiles,1992-10-23,F,9.0,21,10-25,Gen. Z - [1995-2010]
397,79213950689,268047,2014-01-31,12,5,5,1290,677.25,7127.25,e-Shop,Books,Academic,1992-04-14,F,1.0,21,10-25,Gen. Z - [1995-2010]
399,65391787776,268050,2014-01-31,1,2,3,686,216.09,2274.09,e-Shop,Footwear,Mens,1992-12-08,F,3.0,21,10-25,Gen. Z - [1995-2010]
401,92879441377,270678,2014-01-31,4,4,1,544,57.12,601.12,e-Shop,Bags,Women,1970-06-08,F,4.0,43,41-60,Gen. X - [1960-1979]
